timestamp,bitcoin_close,ethereum_close,bitcoin_return,ethereum_return,portfolio_return,bitcoin_cum_return,ethereum_cum_return,portfolio_cum_return
2025-01-14,50940.07284875654,3004.1906357630696,-0.018433539766996243,0.04274935299524096,0.01215790661412236,1.013765938082269,1.0255900477019475,1.0204282176315222
2025-01-15,50077.613932500026,2994.572587524013,-0.016930853609440244,-0.0032015439115479216,-0.010066198760494083,0.9966020153903612,1.0223065761289831,1.0101563843720267
2025-01-16,49796.47016787954,3009.649954640694,-0.005614160550848957,0.005034897861383003,-0.0002896313447329768,0.9910069316706601,1.0274537853228127,1.0098638114200305
2025-01-17,49290.05460771232,3007.9143661554317,-0.010169707982512266,-0.0005766745340554102,-0.005373191258283838,0.9809286805669241,1.0268612788898983,1.004437620016451
2025-01-18,49447.17827400996,2949.4804642744552,0.003187735691269733,-0.019426717242507108,-0.008119490775618687,0.9840556219325574,1.006912735177625,0.9962820980260432
2025-01-19,48993.16623624936,3006.6216050002063,-0.009181758264237172,0.019373290115962005,0.005095765925862417,0.975020261093409,1.026419947717678,1.001358918393711
2025-01-20,48287.01438558171,3044.218256634545,-0.01441327239930823,0.012504616999962082,-0.0009543276996730743,0.960967028475425,1.0392549360450087,1.0004032938405734
2025-01-21,49019.83877004249,3083.7698539866974,0.015176427737052078,0.012992365861401067,0.014084396799226573,0.975551075140772,1.0527573163973725,1.0144933707902772
2025-01-22,48906.95061979922,3038.3004812469603,-0.002302907416175559,-0.014744736116073742,-0.00852382176612465,0.9733044713349722,1.0372346875728273,1.005846010114746
2025-01-23,48940.71472214318,3108.440196793765,0.0006903743111370542,0.023085180672458794,0.011887777491797924,0.9739764157388967,1.0611794377351873,1.0178032836740027
2025-01-24,48228.34062903645,3038.3476436541514,-0.014555857983504561,-0.02254910781681163,-0.018552482900158096,0.9597993533521185,1.037250788180713,0.998920505657916
2025-01-25,47956.149266773864,3067.6904983441646,-0.005643805254595735,0.009657504055303967,0.002006849400354116,0.9543824327183122,1.0472680418739353,1.0009251886756971
2025-01-26,48011.6105616288,3177.2132796346636,0.0011565001715714285,0.035702031006588086,0.018429265589079757,0.9554861761654957,1.0846576379771273,1.0193715048126015
2025-01-27,47436.11377291764,3127.6864633781292,-0.011986617028238111,-0.01558813082331989,-0.013787373925779,0.9440331292960242,1.0677498528178266,1.0053170487064662
2025-01-28,47623.96278209048,3099.3715768979905,0.003960042133132946,-0.009052981112933067,-0.0025464694899000606,0.9477715402631098,1.0580835335669299,1.0027570395142589
2025-01-29,47323.643437131075,3104.354145152373,-0.006306055343053951,0.0016076059713270308,-0.0023492246858634602,0.9417948404776392,1.059784514973655,1.0004013379231087
2025-01-30,47177.79656223444,3079.180362446563,-0.003081902920057056,-0.008109185205277036,-0.005595544062667046,0.9388923202086764,1.0511905260640488,0.9948035481564089
2025-01-31,46876.94325611974,3001.6471908932563,-0.006377010543886508,-0.025179808399304893,-0.0157784094715957,0.9329049939831316,1.0247217500265915,0.9791071304298008
2025-02-01,47803.082348374206,3005.0753396335576,0.019756814926996435,0.0011420891671420907,0.010449452047069263,0.9513362252937271,1.0258920736366317,0.9893382634381706
2025-02-02,47796.33373600524,2951.9601539472524,-0.00014117525559931288,-0.017675159416396635,-0.008908167335997974,0.9512019201589603,1.0077592676910865,0.9805250726355577
2025-02-03,47267.47827152729,2975.6397754790114,-0.011064770519826683,0.008021660285656429,-0.0015215551170851271,0.940677089194383,1.0158431701862263,0.9790331496938588
2025-02-04,47678.75072757889,2929.6685637673213,0.008700960387373557,-0.01544918578200205,-0.0033741126973142466,0.9488618832847732,1.0001492203246414,0.9757297815123852
2025-02-05,47068.32890259338,3007.1652840181982,-0.012802806610291984,0.026452384822405417,0.006824789106056717,0.9367137880932008,1.0266055523804976,0.9823889314957059
2025-02-06,47172.76070009575,2968.0026194013863,0.002218727537969256,-0.01302311676213641,-0.005402194612083577,0.9387921007700387,1.0132359484031888,0.9770818753030093
2025-02-07,46192.925638155866,2951.8995435911024,-0.02077120455529957,-0.0054255598377913605,-0.013098382196545466,0.9192922580100449,1.007738576135326,0.9642836834629731
2025-02-08,45528.83261370665,2992.575404459586,-0.014376509287402084,0.013779554577592279,-0.00029847735490490246,0.9060760443249266,1.0216247648451278,0.9639958666197552
2025-02-09,45627.26323164121,2931.0321886378883,0.0021619402976946756,-0.020565301622804566,-0.009201680662554945,0.9080349266379285,1.0006147434107608,0.9551254844950973
2025-02-10,45996.49652163892,2942.405185368095,0.008092383015022797,0.003880201921457438,0.0059862924682401175,0.9153830930553007,1.0044973306607818,0.9608431449891545
2025-02-11,46082.180662233906,3007.762323082216,0.0018628405873191145,0.022212147408904537,0.012037493998111826,0.9170883058339898,1.0268093734412702,0.9724092885800883
2025-02-12,46024.35652103978,2927.388161354155,-0.001254804793591635,-0.02672224500960485,-0.013988524901598243,0.9159375390316825,0.9993707217860137,0.9588067170322403
2025-02-13,45873.80467324514,2936.6198542807697,-0.00327113422489278,0.0031535595615528322,-5.878733166997385e-05,0.9129413843998919,1.002522296881238,0.9587503513437587
2025-02-14,45134.543678061425,2949.613993993191,-0.016115100991718534,0.004424862718774847,-0.0058451191364718436,0.8982292417907684,1.0069583204174484,0.9531463413180202
2025-02-15,44774.62157386407,2988.7051375820565,-0.007974426567035509,0.013252969259189173,0.0026392713460768324,0.8910663786617439,1.0203035080832257,0.9556619531452788
2025-02-16,44544.30218838417,2926.8576020381524,-0.0051439716827074156,-0.020693756224456572,-0.012918863953581994,0.8864827584424952,0.9991895960119935,0.9433158863869805
2025-02-17,45072.863301493635,2860.8347713839385,0.011865964604723223,-0.022557582100420026,-0.005345808747848402,0.8970017314768713,0.9766502946660675,0.9382731000695486
2025-02-18,45244.672446277866,2886.9318496647834,0.0038118089732839255,0.009122189978214124,0.0064669994757490246,0.9004209307259661,0.9855594841962901,0.9443409117158076
2025-02-19,44363.15236859649,2901.781083326443,-0.0194834005866229,0.005143603810177755,-0.007169898388222573,0.8828776690360522,0.990628811714359,0.9375700833349638
2025-02-20,44525.1943532939,2914.3057258437366,0.003652625569775969,0.004316191386476431,0.0039844084781262,0.8861024905849575,0.9949045552586759,0.9413057455238412
2025-02-21,44332.65321308574,2931.6281363185853,-0.004324318916620662,0.005943923563418663,0.0008098023233990004,0.8822707008228563,1.0008181918880306,0.9420680171035953
2025-02-22,43994.19221293276,2897.626900239661,-0.0076345757725385655,-0.011598072640147894,-0.00961632420634323,0.8755349383055335,0.9892106297989317,0.9330087856267003
2025-02-23,44300.03035735319,2909.239585097711,0.0069517845205606665,0.004007653593045113,0.00547971905680289,0.881621468536856,0.9931750433337239,0.9381214116494634
2025-02-24,44815.530118601164,2923.8932087626454,0.011636555485168065,0.005036925710758311,0.008336740597963188,0.8918805056724004,0.998177592244775,0.9459422865077801
2025-02-25,45281.170178159264,2888.175637861327,0.010390149538024307,-0.012215757673459615,-0.0009128040677176541,0.9011472774963853,0.9859840966628354,0.9450788265408296
2025-02-26,44861.56141654795,2981.4643634185645,-0.009266738469000724,0.03230022590534598,0.011516743718172628,0.8927965813537744,1.0178316057241235,0.9559630571795718
2025-02-27,44706.95522862234,3005.156009464154,-0.003446295292534818,0.007946311998988431,0.0022500083532268067,0.8897197406982637,1.0259196132256387,0.9581139820436021
2025-02-28,44872.586944324124,2945.5908346040214,0.0037048310459697475,-0.01982099254499392,-0.008058080749512087,0.8930160020158148,1.0055848682201303,0.9503934222090582
2025-03-01,45360.3595078853,2978.418515035713,0.010870168108791711,0.011144684470782762,0.011007426289787237,0.9027232360815678,1.0167917942850373,0.9608548077503231
2025-03-02,45120.77238896266,2929.684431524347,-0.005281861112255926,-0.016362402820606192,-0.010822131966431059,0.8979551773257788,1.0001546373622585,0.9504563102202693
2025-03-03,45027.94290063075,2969.0386617114696,-0.002057355923158366,0.01343292463982082,0.005687784358331227,0.8961077639229769,1.013589639234113,0.9558623007548174
2025-03-04,44474.775413627736,3026.96844066184,-0.012284982421332469,0.019511291549493492,0.003613154564080512,0.8850990957955636,1.0333660821967559,0.9593159789894221
2025-03-05,43876.6721015874,2985.9343247442544,-0.01344814687601703,-0.01355617566617695,-0.01350216127109699,0.8731961531554749,1.0193575900590275,0.9463631399311666
2025-03-06,44282.935012784495,3034.10313120647,0.009259200658073619,0.01613190419596444,0.01269555242701903,0.8812812515513995,1.035801769043289,0.9583777427891612
2025-03-07,44961.05502706991,3054.7421775532953,0.01531334845103749,0.006802354914883235,0.011057851682960362,0.8947766184397725,1.0428476602977854,0.968975341725174
2025-03-08,44925.049966279745,3095.8451855530197,-0.0008008055142052495,0.013455475326774158,0.006327334906284454,0.894060076389744,1.0568796712605064,0.9751063732282006
2025-03-09,45426.81641522575,3190.6848346857173,0.011168968077333918,0.03063449347379299,0.020901730775563454,0.9040458048421598,1.0892566446523209,0.9954877841189526
2025-03-10,45607.634427749574,3178.4154288855734,0.0039804244891616936,-0.0038453831813045625,6.752065392856554e-05,0.9076442909030774,1.0850680354708506,0.9955550001051141
2025-03-11,45285.07455044701,3140.728620667699,-0.007072497430524627,-0.011857105863310125,-0.009464801646917376,0.901224978987835,1.0722022689053787,0.9861322695005224
2025-03-12,45465.77235320122,3096.252899186423,0.003990228669115137,-0.014160956533653346,-0.005085363932269105,0.904821072736315,1.057018859180125,0.9811174280247578
2025-03-13,46234.7906364342,3055.462384938151,0.016914224556856983,-0.01317415455920612,0.0018700349988254317,0.9201254195443532,1.0430935293572903,0.9829521519531217
2025-03-14,46216.877616879225,3051.607299467446,-0.00038743593965484546,-0.0012617028079641157,-0.0008245693738094806,0.9197689298878318,1.041777455322331,0.9821416397127011
2025-03-15,46999.19944478623,3068.664898208278,0.016927189118922437,0.005589709640493101,0.011258449379707769,0.935338032509752,1.0476006888075946,0.9931990316471098
2025-03-16,45689.32689274136,3082.499438174779,-0.02787010348088348,0.004508325420145676,-0.011680889030368902,0.9092700647540992,1.052323613623108,0.98159758397337
2025-03-17,46100.27814492897,3123.85860062658,0.008994469390025017,0.01341741118898332,0.011205940289504168,0.9174484665187961,1.0664430722509661,0.9925973078876972
2025-03-18,46143.801679048054,3124.5086952204756,0.0009441056729040387,0.00020810628040757173,0.0005761059766558052,0.9183146348206336,1.0666650057519986,0.9931691491291837
2025-03-19,45994.29800381512,3197.1853990783416,-0.0032399514082693814,0.02326020214603286,0.01001012536888174,0.9153393400263121,1.0914758494078893,1.0031108968244726
2025-03-20,46040.17839208287,3183.9525574164436,0.000997523394398625,-0.0041389034447963935,-0.0015706900251988842,0.9162524124318018,1.086958336254863,1.0015353205446622
2025-03-21,45046.39393478242,3319.9610157459247,-0.02158515653083004,0.04271686084413351,0.010565852156651734,0.8964749606877107,1.1333897842480327,1.0121173946712019
2025-03-22,44936.557990863665,3351.2443831341748,-0.0024382849396951123,0.00942281166552239,0.003492263362913639,0.8942890992922521,1.144069502728629,1.0156519751675799
2025-03-23,45115.11427661954,3308.386505313361,0.003973519418024374,-0.012788645924034947,-0.004407563253005287,0.8978425743936174,1.1294384029457458,1.011175424843989
2025-03-24,45854.0612989903,3254.8418804103053,0.016379145530696748,-0.016184513150764412,9.731618996616787e-05,0.9125484685832659,1.111158992260292,1.0112738285837224
2025-03-25,45594.926189853475,3278.9655011724644,-0.00565130114532586,0.00741161065529794,0.00088015475498604,0.9073913823775959,1.1193944700870586,1.0121639060525434
2025-03-26,45190.67938840688,3267.792361906172,-0.00886604794058321,-0.003407519616262289,-0.00613678377842275,0.899346406880564,1.1155801114719015,1.005952475012775
2025-03-27,44939.80086661461,3303.4923866107765,-0.005551554550353388,0.01092481429382497,0.0026866298717357906,0.8943536362431023,1.1277676170196165,1.008655096981691
2025-03-28,45397.50192546565,3327.154267839454,0.010184759389778808,0.0071626867749357,0.008673723082357254,0.903462412837612,1.1358454632152437,1.0174038919785184
2025-03-29,45561.877480295494,3323.51282220661,0.003620806164614798,-0.0010944625165242305,0.0012631718240452838,0.9067336751115121,1.1346023229311906,1.0186890479085398
2025-03-30,45296.99737841197,3281.17313630319,-0.005813634479792329,-0.012739438109135692,-0.00927653629446401,0.901462256953895,1.120148126859727,1.0092391419828433
2025-03-31,45553.63109496865,3205.4307750688968,0.0056655789877804175,-0.023083927024841522,-0.008709174018530552,0.9065695625751702,1.0942907092422842,1.0004495026690021
2025-04-01,45602.16986964267,3183.105027465546,0.0010655303102582447,-0.006964975745848423,-0.002949722717795089,0.9075355399224516,1.0866690009935045,0.9974984540429727
2025-04-02,46086.492364909114,3225.9249671817192,0.010620601972470167,0.013452254747078785,0.012036428359774476,0.9171741136678387,1.1012871492206227,1.0095047727240467
2025-04-03,45735.46581797044,3236.6296543882295,-0.007616690464513409,0.0033183311191091747,-0.0021491796727021173,0.9101882823419664,1.1049415846389565,1.0073351655870124
2025-04-04,45571.63474467155,3174.34271545263,-0.003582145067701825,-0.019244382455419595,-0.01141326376156071,0.9069278558756951,1.083677666193267,0.9958381836458724
2025-04-05,45375.580668105475,3183.001761745189,-0.004302107608483374,0.0027278233854231004,-0.0007871421115301369,0.9030261546465868,1.0866337474733698,0.995054317475255
2025-04-06,44643.82319403942,3202.267630731631,-0.016126680106165803,0.0060527358853483815,-0.005036972110408711,0.8884633407231003,1.0932108545509325,0.9900422566297904
2025-04-07,44791.883332571706,3158.0747589215744,0.0033164753361010213,-0.013800492933802588,-0.0052420087988507835,0.8914099074796383,1.078124005877546,0.984852446409303
2025-04-08,44922.41096866165,3165.7610142188505,0.002914091267848695,0.0024338420981209197,0.0026739666829848074,0.8940075573070986,1.0807479894700456,0.9874859090386577
2025-04-09,44924.96769698288,3168.6714501411507,5.6914316620471084e-05,0.000919347957482497,0.00048813113705148403,0.8940584391362763,1.0817415729267181,0.9879679316582591
2025-04-10,44807.67413029531,3111.5229352496194,-0.0026108770401063186,-0.018035481365221817,-0.010323179202664068,0.8917241624850221,1.0622318429462125,0.9777689616532655
